location,date,new_cases,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,roll_mean_7,roll_mean_14,roll_std_7,roll_max_7,roll_min_7,day_of_week,day_of_month,month,week_of_year,days_since_start
Camarines Sur,2020-04-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.4879500364742666,1.0,0.0,4,24,4,17,45
Camarines Sur,2020-04-25,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.4879500364742666,1.0,0.0,5,25,4,17,46
Camarines Sur,2020-04-26,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.4879500364742666,1.0,0.0,6,26,4,17,47
Camarines Sur,2020-04-27,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.4879500364742666,1.0,0.0,0,27,4,18,48
Camarines Sur,2020-04-28,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.4879500364742666,1.0,0.0,1,28,4,18,49
Camarines Sur,2020-04-29,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.4879500364742666,1.0,0.0,2,29,4,18,50
Camarines Sur,2020-04-30,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.37796447300922725,1.0,0.0,3,30,4,18,51
Camarines Sur,2020-05-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.37796447300922725,1.0,0.0,4,1,5,18,52
Camarines Sur,2020-05-02,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.37796447300922725,1.0,0.0,5,2,5,18,53
Camarines Sur,2020-05-03,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.37796447300922725,1.0,0.0,6,3,5,18,54
Camarines Sur,2020-05-04,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.37796447300922725,1.0,0.0,0,4,5,19,55
Camarines Sur,2020-05-05,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.14285714285714285,0.21428571428571427,0.37796447300922725,1.0,0.0,1,5,5,19,56
Camarines Sur,2020-05-06,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.21428571428571427,0.37796447300922725,1.0,0.0,2,6,5,19,57
Camarines Sur,2020-05-07,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,0.37796447300922725,1.0,0.0,3,7,5,19,58
Camarines Sur,2020-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,4,8,5,19,59
Camarines Sur,2020-05-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,5,9,5,19,60
Camarines Sur,2020-05-10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,6,10,5,19,61
Camarines Sur,2020-05-11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.37796447300922725,1.0,0.0,0,11,5,20,62
Camarines Sur,2020-05-12,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.37796447300922725,1.0,0.0,1,12,5,20,63
Camarines Sur,2020-05-13,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.21428571428571427,0.4879500364742666,1.0,0.0,2,13,5,20,64
Camarines Sur,2020-05-14,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.21428571428571427,0.4879500364742666,1.0,0.0,3,14,5,20,65
Camarines Sur,2020-05-15,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.4879500364742666,1.0,0.0,4,15,5,20,66
Capiz,2020-04-08,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.21428571428571427,0.7559289460184545,2.0,0.0,2,8,4,15,14
Capiz,2020-04-09,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.7559289460184545,2.0,0.0,3,9,4,15,15
Capiz,2020-04-10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,4,10,4,15,16
Capiz,2020-04-11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.37796447300922725,1.0,0.0,5,11,4,15,17
Capiz,2020-04-12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.37796447300922725,1.0,0.0,6,12,4,15,18
Capiz,2020-04-13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.37796447300922725,1.0,0.0,0,13,4,16,19
Capiz,2020-04-14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.37796447300922725,1.0,0.0,1,14,4,16,20
Capiz,2020-04-15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.21428571428571427,0.37796447300922725,1.0,0.0,2,15,4,16,21
Capiz,2020-04-16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.14285714285714285,0.21428571428571427,0.37796447300922725,1.0,0.0,3,16,4,16,22
Capiz,2020-04-17,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.37796447300922725,1.0,0.0,4,17,4,16,23
Cavite,2020-03-23,4,1.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8571428571428571,1.1547005383792515,3.0,0.0,0,23,3,13,14
Cavite,2020-03-24,2,4.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.5714285714285714,1.0714285714285714,1.511857892036909,4.0,0.0,1,24,3,13,15
Cavite,2020-03-25,2,2.0,4.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.5714285714285714,1.2142857142857142,1.511857892036909,4.0,0.0,2,25,3,13,16
Cavite,2020-03-26,3,2.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.7142857142857142,1.3571428571428572,1.4960264830861913,4.0,0.0,3,26,3,13,17
Cavite,2020-03-27,3,3.0,2.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.142857142857143,1.5714285714285714,1.3451854182690988,4.0,0.0,4,27,3,13,18
Cavite,2020-03-28,13,3.0,3.0,2.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.5714285714285716,1.7857142857142858,0.9759000729485335,4.0,1.0,5,28,3,13,19
Cavite,2020-03-29,8,13.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,2.5714285714285716,4.08248290463863,13.0,1.0,6,29,3,13,20
Cavite,2020-03-30,2,8.0,13.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,5.0,3.0,4.08248290463863,13.0,2.0,0,30,3,14,21
Cavite,2020-03-31,19,2.0,8.0,13.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,2.0,4.714285714285714,3.142857142857143,4.23140188409963,13.0,2.0,1,31,3,14,22
Cavite,2020-04-01,8,19.0,2.0,8.0,13.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,7.142857142857143,4.357142857142857,6.618876325292973,19.0,2.0,2,1,4,14,23
Cavite,2020-04-02,10,8.0,19.0,2.0,8.0,13.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,0.0,0.0,8.0,4.857142857142857,6.21825270205921,19.0,2.0,3,2,4,14,24
Cavite,2020-04-03,11,10.0,8.0,19.0,2.0,8.0,13.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,0.0,9.0,5.571428571428571,5.830951894845301,19.0,2.0,4,3,4,14,25
Cavite,2020-04-04,3,11.0,10.0,8.0,19.0,2.0,8.0,13.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,10.142857142857142,6.357142857142857,5.209880722517278,19.0,2.0,5,4,4,14,26
Cavite,2020-04-05,2,3.0,11.0,10.0,8.0,19.0,2.0,8.0,13.0,3.0,3.0,2.0,2.0,4.0,1.0,8.714285714285714,6.357142857142857,5.648430038936652,19.0,2.0,6,5,4,14,27
Cavite,2020-04-06,16,2.0,3.0,11.0,10.0,8.0,19.0,2.0,8.0,13.0,3.0,3.0,2.0,2.0,4.0,7.857142857142857,6.428571428571429,6.20291790016525,19.0,2.0,0,6,4,15,28
Cavite,2020-04-07,5,16.0,2.0,3.0,11.0,10.0,8.0,19.0,2.0,8.0,13.0,3.0,3.0,2.0,2.0,9.857142857142858,7.285714285714286,6.2564252687023405,19.0,2.0,1,7,4,15,29
Cavite,2020-04-08,2,5.0,16.0,2.0,3.0,11.0,10.0,8.0,19.0,2.0,8.0,13.0,3.0,3.0,2.0,7.857142857142857,7.5,4.947341758580104,16.0,2.0,2,8,4,15,30
Cavite,2020-04-09,8,2.0,5.0,16.0,2.0,3.0,11.0,10.0,8.0,19.0,2.0,8.0,13.0,3.0,3.0,7.0,7.5,5.41602560309064,16.0,2.0,3,9,4,15,31
Cavite,2020-04-10,4,8.0,2.0,5.0,16.0,2.0,3.0,11.0,10.0,8.0,19.0,2.0,8.0,13.0,3.0,6.714285714285714,7.857142857142857,5.282495802626056,16.0,2.0,4,10,4,15,32
Cavite,2020-04-11,16,4.0,8.0,2.0,5.0,16.0,2.0,3.0,11.0,10.0,8.0,19.0,2.0,8.0,13.0,5.714285714285714,7.928571428571429,4.990467102863407,16.0,2.0,5,11,4,15,33
Cavite,2020-04-12,8,16.0,4.0,8.0,2.0,5.0,16.0,2.0,3.0,11.0,10.0,8.0,19.0,2.0,8.0,7.571428571428571,8.142857142857142,6.106202935189288,16.0,2.0,6,12,4,15,34
Cavite,2020-04-13,10,8.0,16.0,4.0,8.0,2.0,5.0,16.0,2.0,3.0,11.0,10.0,8.0,19.0,2.0,8.428571428571429,8.142857142857142,5.593363414414827,16.0,2.0,0,13,4,16,35
Cavite,2020-04-14,5,10.0,8.0,16.0,4.0,8.0,2.0,5.0,16.0,2.0,3.0,11.0,10.0,8.0,19.0,7.571428571428571,8.714285714285714,4.613644360558613,16.0,2.0,1,14,4,16,36
Cavite,2020-04-15,7,5.0,10.0,8.0,16.0,4.0,8.0,2.0,5.0,16.0,2.0,3.0,11.0,10.0,8.0,7.571428571428571,7.714285714285714,4.613644360558613,16.0,2.0,2,15,4,16,37
Cavite,2020-04-16,13,7.0,5.0,10.0,8.0,16.0,4.0,8.0,2.0,5.0,16.0,2.0,3.0,11.0,10.0,8.285714285714286,7.642857142857143,3.9460649476951826,16.0,4.0,3,16,4,16,38
Cavite,2020-04-17,3,13.0,7.0,5.0,10.0,8.0,16.0,4.0,8.0,2.0,5.0,16.0,2.0,3.0,11.0,9.0,7.857142857142857,4.320493798938576,16.0,4.0,4,17,4,16,39
Cavite,2020-04-18,14,3.0,13.0,7.0,5.0,10.0,8.0,16.0,4.0,8.0,2.0,5.0,16.0,2.0,3.0,8.857142857142858,7.285714285714286,4.525062483125564,16.0,3.0,5,18,4,16,40
Cavite,2020-04-19,6,14.0,3.0,13.0,7.0,5.0,10.0,8.0,16.0,4.0,8.0,2.0,5.0,16.0,2.0,8.571428571428571,8.071428571428571,4.035556254807298,14.0,3.0,6,19,4,16,41
Cavite,2020-04-20,1,6.0,14.0,3.0,13.0,7.0,5.0,10.0,8.0,16.0,4.0,8.0,2.0,5.0,16.0,8.285714285714286,8.357142857142858,4.151878519188061,14.0,3.0,0,20,4,17,42
Cavite,2020-04-21,1,1.0,6.0,14.0,3.0,13.0,7.0,5.0,10.0,8.0,16.0,4.0,8.0,2.0,5.0,7.0,7.285714285714286,4.864839839775475,14.0,1.0,1,21,4,17,43
Cavite,2020-04-22,1,1.0,1.0,6.0,14.0,3.0,13.0,7.0,5.0,10.0,8.0,16.0,4.0,8.0,2.0,6.428571428571429,7.0,5.349677337844557,14.0,1.0,2,22,4,17,44
Cavite,2020-04-23,3,1.0,1.0,1.0,6.0,14.0,3.0,13.0,7.0,5.0,10.0,8.0,16.0,4.0,8.0,5.571428571428571,6.928571428571429,5.711308748355986,14.0,1.0,3,23,4,17,45
Cavite,2020-04-24,12,3.0,1.0,1.0,1.0,6.0,14.0,3.0,13.0,7.0,5.0,10.0,8.0,16.0,4.0,4.142857142857143,6.571428571428571,4.705619740571599,14.0,1.0,4,24,4,17,46
Cavite,2020-04-25,2,12.0,3.0,1.0,1.0,1.0,6.0,14.0,3.0,13.0,7.0,5.0,10.0,8.0,16.0,5.428571428571429,7.142857142857143,5.503245795502348,14.0,1.0,5,25,4,17,47
Cavite,2020-04-26,14,2.0,12.0,3.0,1.0,1.0,1.0,6.0,14.0,3.0,13.0,7.0,5.0,10.0,8.0,3.7142857142857144,6.142857142857143,4.070801956792857,12.0,1.0,6,26,4,17,48
Cavite,2020-04-27,3,14.0,2.0,12.0,3.0,1.0,1.0,1.0,6.0,14.0,3.0,13.0,7.0,5.0,10.0,4.857142857142857,6.571428571428571,5.639993245521115,14.0,1.0,0,27,4,18,49
Cavite,2020-04-28,1,3.0,14.0,2.0,12.0,3.0,1.0,1.0,1.0,6.0,14.0,3.0,13.0,7.0,5.0,5.142857142857143,6.071428571428571,5.459809869356606,14.0,1.0,1,28,4,18,50
Cavite,2020-04-29,19,1.0,3.0,14.0,2.0,12.0,3.0,1.0,1.0,1.0,6.0,14.0,3.0,13.0,7.0,5.142857142857143,5.785714285714286,5.459809869356606,14.0,1.0,2,29,4,18,51
Cavite,2020-04-30,3,19.0,1.0,3.0,14.0,2.0,12.0,3.0,1.0,1.0,1.0,6.0,14.0,3.0,13.0,7.714285714285714,6.642857142857143,7.158079018709925,19.0,1.0,3,30,4,18,52
Cavite,2020-05-01,2,3.0,19.0,1.0,3.0,14.0,2.0,12.0,3.0,1.0,1.0,1.0,6.0,14.0,3.0,7.714285714285714,5.928571428571429,7.158079018709925,19.0,1.0,4,1,5,18,53
Cavite,2020-05-02,1,2.0,3.0,19.0,1.0,3.0,14.0,2.0,12.0,3.0,1.0,1.0,1.0,6.0,14.0,6.285714285714286,5.857142857142857,7.158079018709925,19.0,1.0,5,2,5,18,54
Cavite,2020-05-03,2,1.0,2.0,3.0,19.0,1.0,3.0,14.0,2.0,12.0,3.0,1.0,1.0,1.0,6.0,6.142857142857143,4.928571428571429,7.267016155859557,19.0,1.0,6,3,5,18,55
Cavite,2020-05-04,2,2.0,1.0,2.0,3.0,19.0,1.0,3.0,14.0,2.0,12.0,3.0,1.0,1.0,1.0,4.428571428571429,4.642857142857143,6.477065767180456,19.0,1.0,0,4,5,19,56
Cavite,2020-05-05,2,2.0,2.0,1.0,2.0,3.0,19.0,1.0,3.0,14.0,2.0,12.0,3.0,1.0,1.0,4.285714285714286,4.714285714285714,6.5246784266681335,19.0,1.0,1,5,5,19,57
Cavite,2020-05-06,1,2.0,2.0,2.0,1.0,2.0,3.0,19.0,1.0,3.0,14.0,2.0,12.0,3.0,1.0,4.428571428571429,4.785714285714286,6.451282633635547,19.0,1.0,2,6,5,19,58
Cavite,2020-05-07,3,1.0,2.0,2.0,2.0,1.0,2.0,3.0,19.0,1.0,3.0,14.0,2.0,12.0,3.0,1.8571428571428572,4.785714285714286,0.6900655593423238,3.0,1.0,3,7,5,19,59
Cavite,2020-05-08,1,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,19.0,1.0,3.0,14.0,2.0,12.0,1.8571428571428572,4.785714285714286,0.6900655593423238,3.0,1.0,4,8,5,19,60
Cavite,2020-05-09,1,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,19.0,1.0,3.0,14.0,2.0,1.7142857142857142,4.0,0.7559289460184258,3.0,1.0,5,9,5,19,61
Cavite,2020-05-10,1,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,19.0,1.0,3.0,14.0,1.7142857142857142,3.9285714285714284,0.7559289460184258,3.0,1.0,6,10,5,19,62
Cavite,2020-05-11,5,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,19.0,1.0,3.0,1.5714285714285714,3.0,0.7867957924694148,3.0,1.0,0,11,5,20,63
Cavite,2020-05-12,3,5.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,19.0,1.0,2.0,3.142857142857143,1.5275252316519334,5.0,1.0,1,12,5,20,64
Cavite,2020-05-13,2,3.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,19.0,2.142857142857143,3.2857142857142856,1.5735915849388737,5.0,1.0,2,13,5,20,65
Cavite,2020-05-14,2,2.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.2857142857142856,2.0714285714285716,1.4960264830861785,5.0,1.0,3,14,5,20,66
Cavite,2020-05-15,1,2.0,2.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.142857142857143,2.0,1.4638501094227863,5.0,1.0,4,15,5,20,67
Cebu,2020-04-01,1,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4285714285714284,1.7857142857142858,9.071147352221454,24.0,0.0,2,1,4,14,14
Cebu,2020-04-02,4,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,1.7857142857142858,9.015859043136949,24.0,0.0,3,2,4,14,15
Cebu,2020-04-03,0,4.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.142857142857143,2.0714285714285716,8.877472827867388,24.0,0.0,4,3,4,14,16
Cebu,2020-04-04,0,0.0,4.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.142857142857143,2.0714285714285716,8.877472827867388,24.0,0.0,5,4,4,14,17
Cebu,2020-04-05,0,0.0,0.0,4.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.142857142857143,2.0714285714285716,8.877472827867388,24.0,0.0,6,5,4,14,18
Cebu,2020-04-06,2,0.0,0.0,0.0,4.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.142857142857143,2.0714285714285716,8.877472827867388,24.0,0.0,0,6,4,15,19
Cebu,2020-04-07,0,2.0,0.0,0.0,0.0,4.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.428571428571429,2.2142857142857144,8.753230696094308,24.0,0.0,1,7,4,15,20
Cebu,2020-04-08,0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2142857142857144,1.527525231651954,4.0,0.0,2,8,4,15,21
Cebu,2020-04-09,0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,2.2142857142857144,1.5735915849388935,4.0,0.0,3,9,4,15,22
Cebu,2020-04-10,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,24.0,0.0,0.0,0.0,0.0,0.2857142857142857,2.2142857142857144,0.75592894601847,2.0,0.0,4,10,4,15,23
Cebu,2020-04-11,0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,24.0,0.0,0.0,0.0,0.42857142857142855,2.2857142857142856,0.786795792469458,2.0,0.0,5,11,4,15,24
Cebu,2020-04-12,2,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,24.0,0.0,0.0,0.42857142857142855,2.2857142857142856,0.786795792469458,2.0,0.0,6,12,4,15,25
Cebu,2020-04-13,0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,24.0,0.0,0.7142857142857143,2.4285714285714284,0.9511897312113539,2.0,0.0,0,13,4,16,26
Cebu,2020-04-14,0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,24.0,0.42857142857142855,2.4285714285714284,0.7867957924694579,2.0,0.0,1,14,4,16,27
Cebu,2020-04-15,7,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.42857142857142855,0.7142857142857143,0.7867957924694579,2.0,0.0,2,15,4,16,28
Cebu,2020-04-16,21,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.4285714285714286,1.1428571428571428,2.572750982712404,7.0,0.0,3,16,4,16,29
Cebu,2020-04-17,27,21.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.428571428571429,2.357142857142857,7.72133716522259,21.0,0.0,4,17,4,16,30
Cebu,2020-04-18,2,27.0,21.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,8.142857142857142,4.285714285714286,11.246163366952771,27.0,0.0,5,18,4,16,31
Cebu,2020-04-19,18,2.0,27.0,21.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.428571428571429,4.428571428571429,11.02810263005598,27.0,0.0,6,19,4,16,32
Cebu,2020-04-20,27,18.0,2.0,27.0,21.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,10.714285714285714,5.714285714285714,11.131251587524284,27.0,0.0,0,20,4,17,33
Cebu,2020-04-21,52,27.0,18.0,2.0,27.0,21.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,14.571428571428571,7.5,11.472534489773723,27.0,0.0,1,21,4,17,34
Cebu,2020-04-22,13,52.0,27.0,18.0,2.0,27.0,21.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,22.0,11.214285714285714,16.289055630494154,52.0,2.0,2,22,4,17,35
Cebu,2020-04-23,142,13.0,52.0,27.0,18.0,2.0,27.0,21.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,22.857142857142858,12.142857142857142,15.507294750413125,52.0,2.0,3,23,4,17,36
Cebu,2020-04-24,22,142.0,13.0,52.0,27.0,18.0,2.0,27.0,21.0,7.0,0.0,0.0,2.0,0.0,1.0,40.142857142857146,22.285714285714285,47.50939756661683,142.0,2.0,4,24,4,17,37
Cebu,2020-04-25,31,22.0,142.0,13.0,52.0,27.0,18.0,2.0,27.0,21.0,7.0,0.0,0.0,2.0,0.0,39.42857142857143,23.785714285714285,47.776762632257196,142.0,2.0,5,25,4,17,38
Cebu,2020-04-26,64,31.0,22.0,142.0,13.0,52.0,27.0,18.0,2.0,27.0,21.0,7.0,0.0,0.0,2.0,43.57142857142857,26.0,45.1769009666708,142.0,13.0,6,26,4,17,39
Cebu,2020-04-27,39,64.0,31.0,22.0,142.0,13.0,52.0,27.0,18.0,2.0,27.0,21.0,7.0,0.0,0.0,50.142857142857146,30.428571428571427,44.17174274514033,142.0,13.0,0,27,4,18,40
Cebu,2020-04-28,32,39.0,64.0,31.0,22.0,142.0,13.0,52.0,27.0,18.0,2.0,27.0,21.0,7.0,0.0,51.857142857142854,33.214285714285715,43.34908138753181,142.0,13.0,1,28,4,18,41
Cebu,2020-04-29,3,32.0,39.0,64.0,31.0,22.0,142.0,13.0,52.0,27.0,18.0,2.0,27.0,21.0,7.0,49.0,35.5,43.99242359012894,142.0,13.0,2,29,4,18,42
Cebu,2020-04-30,107,3.0,32.0,39.0,64.0,31.0,22.0,142.0,13.0,52.0,27.0,18.0,2.0,27.0,21.0,47.57142857142857,35.214285714285715,45.493065928985786,142.0,3.0,3,30,4,18,43
Cebu,2020-05-01,131,107.0,3.0,32.0,39.0,64.0,31.0,22.0,142.0,13.0,52.0,27.0,18.0,2.0,27.0,42.57142857142857,41.357142857142854,33.80757875022079,107.0,3.0,4,1,5,18,44
Cebu,2020-05-02,93,131.0,107.0,3.0,32.0,39.0,64.0,31.0,22.0,142.0,13.0,52.0,27.0,18.0,2.0,58.142857142857146,48.785714285714285,45.74723514934563,131.0,3.0,5,2,5,18,45
Cebu,2020-05-03,120,93.0,131.0,107.0,3.0,32.0,39.0,64.0,31.0,22.0,142.0,13.0,52.0,27.0,18.0,67.0,55.285714285714285,45.61797891182818,131.0,3.0,6,3,5,18,46
Cebu,2020-05-04,88,120.0,93.0,131.0,107.0,3.0,32.0,39.0,64.0,31.0,22.0,142.0,13.0,52.0,27.0,75.0,62.57142857142857,49.72926703662543,131.0,3.0,0,4,5,19,47
Cebu,2020-05-05,2,88.0,120.0,93.0,131.0,107.0,3.0,32.0,39.0,64.0,31.0,22.0,142.0,13.0,52.0,82.0,66.92857142857143,47.201694884823794,131.0,3.0,1,5,5,19,48
Cebu,2020-05-06,103,2.0,88.0,120.0,93.0,131.0,107.0,3.0,32.0,39.0,64.0,31.0,22.0,142.0,13.0,77.71428571428571,63.357142857142854,53.446902890358665,131.0,2.0,2,6,5,19,49
